216
ARGON
ATOM70	0.000001	0.877575	0.155134
ATOM71	0.189994	0.987274	0.465403
ATOM72	0.380000	1.096969	0.775672
ATOM73	-1.140007	-1.096963	-0.775672
ATOM74	-0.950004	-0.987268	-0.465403
ATOM75	-0.760001	-0.877568	-0.155134
ATOM76	-0.569998	-0.767872	0.155134
ATOM77	-0.379997	-0.658182	0.465403
ATOM78	-0.189996	-0.548480	0.775672
ATOM79	-0.949998	-0.767878	-0.775672
ATOM80	-0.760003	-0.658183	-0.465403
ATOM81	-0.570006	-0.548485	-0.155134
ATOM82	-0.380001	-0.438781	0.155134
ATOM83	-0.189997	-0.329092	0.465403
ATOM84	-0.000004	-0.219389	0.775672
ATOM85	-0.760002	-0.438783	-0.775672
ATOM86	-0.569997	-0.329088	-0.465403
ATOM87	-0.379997	-0.219391	-0.155134
ATOM88	-0.190003	-0.109699	0.155134
ATOM89	-0.000003	-0.000001	0.465403
ATOM90	0.189997	0.109701	0.775672
ATOM91	-0.570007	-0.109698	-0.775672
ATOM92	-0.380002	0.000006	-0.465403
ATOM93	-0.189993	0.109690	-0.155134
ATOM94	0.000002	0.219397	0.155134
ATOM95	0.190004	0.329094	0.465403
ATOM96	0.380004	0.438780	0.775672
ATOM97	-0.380002	0.219398	-0.775672
ATOM98	-0.189999	0.329088	-0.465403
ATOM99	0.000005	0.438785	-0.155134
ATOM100	0.190007	0.548485	0.155134
ATOM101	0.379997	0.658178	0.465403
ATOM102	0.570002	0.767873	0.775672
ATOM103	-0.190007	0.548486	-0.775672
ATOM104	-0.000005	0.658181	-0.465403
ATOM105	0.189997	0.767869	-0.155134
ATOM106	0.379996	0.877576	0.155134
ATOM107	0.569996	0.987265	0.465403
ATOM108	0.759997	1.096969	0.775672
ATOM109	-0.759990	-1.096963	-0.775672
ATOM110	-0.570003	-0.987271	-0.465403
ATOM111	-0.380002	-0.877569	-0.155134
ATOM112	-0.189998	-0.767872	0.155134
ATOM113	0.000001	-0.658182	0.465403
ATOM114	0.190004	-0.548489	0.775672
ATOM115	-0.569999	-0.767879	-0.775672
ATOM116	-0.379995	-0.658172	-0.465403
ATOM117	-0.189994	-0.548481	-0.155134
ATOM118	0.000003	-0.438784	0.155134
ATOM119	0.189991	-0.329096	0.465403
ATOM120	0.380003	-0.219388	0.775672
ATOM121	-0.379994	-0.438789	-0.775672
ATOM122	-0.190005	-0.329094	-0.465403
ATOM123	0.000002	-0.219391	-0.155134
ATOM124	0.190003	-0.109694	0.155134
ATOM125	0.379994	-0.000003	0.465403
ATOM126	0.569995	0.109690	0.775672
ATOM127	-0.190007	-0.109701	-0.775672
ATOM128	-0.000005	0.000003	-0.465403
ATOM129	0.190005	0.109690	-0.155134
ATOM130	0.379994	0.219398	0.155134
ATOM131	0.569999	0.329088	0.465403
ATOM132	0.759997	0.438782	0.775672
ATOM133	0.000005	0.219391	-0.775672
ATOM134	0.189995	0.329086	-0.465403
ATOM135	0.380007	0.438793	-0.155134
ATOM136	0.570004	0.548476	0.155134
ATOM137	0.759999	0.658174	0.465403
ATOM138	0.949994	0.767877	0.775672
ATOM139	0.189992	0.548475	-0.775672
ATOM140	0.379999	0.658183	-0.465403
ATOM141	0.569999	0.767874	-0.155134
ATOM142	0.759998	0.877570	0.155134
ATOM143	0.950005	0.987279	0.465403
ATOM144	1.139999	1.096970	0.775672
ATOM145	-0.379997	-1.096960	-0.775672
ATOM146	-0.190001	-0.987273	-0.465403
ATOM147	-0.000010	-0.877571	-0.155134
ATOM148	0.189998	-0.767879	0.155134
ATOM149	0.380005	-0.658184	0.465403
ATOM150	0.570004	-0.548476	0.775672
ATOM151	-0.190002	-0.767883	-0.775672
ATOM152	-0.000003	-0.658177	-0.465403
ATOM153	0.189997	-0.548480	-0.155134
ATOM154	0.379997	-0.438784	0.155134
ATOM155	0.569992	-0.329091	0.465403
ATOM156	0.760003	-0.219386	0.775672
ATOM157	-0.000001	-0.438794	-0.775672
ATOM158	0.189994	-0.329090	-0.465403
ATOM159	0.380005	-0.219394	-0.155134
ATOM160	0.569997	-0.109702	0.155134
ATOM161	0.760005	0.000004	0.465403
ATOM162	0.950007	0.109695	0.775672
ATOM163	0.190007	-0.109694	-0.775672
ATOM164	0.380001	-0.000002	-0.465403
ATOM165	0.570005	0.109700	-0.155134
ATOM166	0.759998	0.219387	0.155134
ATOM167	0.949995	0.329089	0.465403
ATOM168	1.140005	0.438792	0.775672
ATOM169	0.379994	0.219396	-0.775672
ATOM170	0.570001	0.329084	-0.465403
ATOM171	0.759997	0.438783	-0.155134
ATOM172	0.950004	0.548484	0.155134
ATOM173	1.140006	0.658176	0.465403
ATOM174	1.330004	0.767875	0.775672
ATOM175	0.569997	0.548486	-0.775672
ATOM176	0.759996	0.658184	-0.465403
ATOM177	0.950002	0.767870	-0.155134
ATOM178	1.140004	0.877576	0.155134
ATOM179	1.329994	0.987275	0.465403
ATOM180	1.519996	1.096962	0.775672
ATOM181	0.000004	-1.096963	-0.775672
ATOM182	0.190002	-0.987272	-0.465403
ATOM183	0.380001	-0.877571	-0.155134
ATOM184	0.570000	-0.767870	0.155134
ATOM185	0.760003	-0.658183	0.465403
ATOM186	0.950003	-0.548475	0.775672
ATOM187	0.189995	-0.767880	-0.775672
ATOM188	0.379997	-0.658182	-0.465403
ATOM189	0.569996	-0.548487	-0.155134
ATOM190	0.760005	-0.438790	0.155134
ATOM191	0.950004	-0.329087	0.465403
ATOM192	1.140002	-0.219391	0.775672
ATOM193	0.380006	-0.438781	-0.775672
ATOM194	0.570001	-0.329094	-0.465403
ATOM195	0.759993	-0.219394	-0.155134
ATOM196	0.950004	-0.109699	0.155134
ATOM197	1.139997	0.000007	0.465403
ATOM198	1.330007	0.109705	0.775672
ATOM199	0.570005	-0.109694	-0.775672
ATOM200	0.760004	0.000007	-0.465403
ATOM201	0.949998	0.109702	-0.155134
ATOM202	1.139997	0.219390	0.155134
ATOM203	1.330007	0.329093	0.465403
ATOM204	1.520001	0.438782	0.775672
ATOM205	0.760002	0.219397	-0.775672
ATOM206	0.949997	0.329085	-0.465403
ATOM207	1.139992	0.438788	-0.155134
ATOM208	1.330007	0.548478	0.155134
ATOM209	1.519995	0.658175	0.465403
ATOM210	1.709991	0.767872	0.775672
ATOM211	0.949997	0.548485	-0.775672
ATOM212	1.139996	0.658177	-0.465403
ATOM213	1.329997	0.767876	-0.155134
ATOM214	1.520003	0.877574	0.155134
ATOM215	1.710005	0.987274	0.465403
ATOM216	1.899997	1.096961	0.775672
216
ARGON
ATOM1	-1.757644	-1.015741	-0.718009
ATOM2	-1.602903	-0.925633	-0.436109
ATOM3	-1.445977	-0.834723	-0.147518
ATOM4	-1.284786	-0.741061	0.149814
ATOM5	-1.115602	-0.644304	0.455321
ATOM6	-0.935248	-0.540126	0.762877
ATOM7	-1.603302	-0.719035	-0.727030
ATOM8	-1.448930	-0.626919	-0.443740
ATOM9	-1.295920	-0.534453	-0.151087
ATOM10	-1.135047	-0.437311	0.154470
ATOM11	-0.950447	-0.329344	0.465300
ATOM12	-0.760363	-0.220133	0.775552
ATOM13	-1.445333	-0.417481	-0.737687
ATOM14	-1.295471	-0.320617	-0.453130
ATOM15	-1.139911	-0.219525	-0.155140
ATOM16	-0.949257	-0.110151	0.155077
ATOM17	-0.760044	-0.000615	0.465329
ATOM18	-0.569747	0.109627	0.775549
ATOM19	-1.284842	-0.105543	-0.749151
ATOM20	-1.135830	-0.000211	-0.463485
ATOM21	-0.949435	0.108946	-0.155178
ATOM22	-0.759125	0.218363	0.155080
ATOM23	-0.569384	0.329514	0.465327
ATOM24	-0.380192	0.438560	0.775554
ATOM25	-1.114997	0.215182	-0.758907
ATOM26	-0.950244	0.329388	-0.465339
ATOM27	-0.760120	0.439344	-0.155168
ATOM28	-0.570310	0.548632	0.155091
ATOM29	-0.379560	0.657649	0.465340
ATOM30	-0.189414	0.768193	0.775564
ATOM31	-0.934034	0.539414	-0.762922
ATOM32	-0.759459	0.657484	-0.465361
ATOM33	-0.570295	0.768478	-0.155132
ATOM34	-0.379565	0.878054	0.155132
ATOM35	-0.190562	0.987278	0.465360
ATOM36	-0.000464	1.078536	0.762923
ATOM37	-1.424643	-1.027922	-0.727040
ATOM38	-1.268255	-0.941544	-0.443725
ATOM39	-1.110539	-0.855047	-0.151089
ATOM40	-0.946483	-0.765336	0.154467
ATOM41	-0.759663	-0.657654	0.465299
ATOM42	-0.570284	-0.548140	0.775553
ATOM43	-1.267859	-0.732504	-0.739613
ATOM44	-1.114797	-0.643694	-0.455290
ATOM45	-0.950194	-0.548108	-0.155136
ATOM46	-0.759293	-0.438660	0.155095
ATOM47	-0.569620	-0.329516	0.465329
ATOM48	-0.379547	-0.219559	0.775516
ATOM49	-1.109643	-0.426800	-0.755274
ATOM50	-0.949354	-0.329300	-0.465309
ATOM51	-0.759396	-0.219190	-0.155151
ATOM52	-0.570371	-0.110083	0.155112
ATOM53	-0.379133	0.000010	0.465335
ATOM54	-0.190735	0.110035	0.775516
ATOM55	-0.946310	-0.109575	-0.772507
ATOM56	-0.760508	0.000155	-0.465365
ATOM57	-0.570602	0.109428	-0.155147
ATOM58	-0.380061	0.218872	0.155111
ATOM59	-0.190569	0.328818	0.465337
ATOM60	0.000277	0.438458	0.775515
ATOM61	-0.759393	0.219939	-0.775536
ATOM62	-0.570693	0.328823	-0.465354
ATOM63	-0.380506	0.438070	-0.155131
ATOM64	-0.190861	0.549055	0.155128
ATOM65	-0.000199	0.657845	0.465354
ATOM66	0.189303	0.768160	0.775535
ATOM67	-0.569690	0.547909	-0.775564
ATOM68	-0.379452	0.658360	-0.465338
ATOM69	-0.190278	0.767128	-0.155090
ATOM70	0.000105	0.877684	0.155170
ATOM71	0.189438	0.987562	0.465343
ATOM72	0.371825	1.073622	0.758892
ATOM73	-1.084790	-1.042941	-0.737679
ATOM74	-0.925434	-0.961168	-0.453137
ATOM75	-0.760065	-0.876922	-0.155139
ATOM76	-0.569767	-0.767314	0.155078
ATOM77	-0.379696	-0.658354	0.465327
ATOM78	-0.189614	-0.548084	0.775551
ATOM79	-0.924871	-0.747839	-0.755266
ATOM80	-0.760138	-0.658379	-0.465312
ATOM81	-0.570564	-0.548671	-0.155152
ATOM82	-0.380130	-0.438216	0.155108
ATOM83	-0.189687	-0.329309	0.465334
ATOM84	-0.000443	-0.219000	0.775515
ATOM85	-0.760150	-0.438434	-0.775517
ATOM86	-0.569731	-0.328882	-0.465351
ATOM87	-0.379669	-0.219226	-0.155133
ATOM88	-0.190298	-0.109940	0.155125
ATOM89	-0.000274	-0.000063	0.465344
ATOM90	0.189669	0.110173	0.775512
ATOM91	-0.570645	-0.109864	-0.775514
ATOM92	-0.380236	0.000592	-0.465347
ATOM93	-0.189299	0.108989	-0.155127
ATOM94	0.000197	0.219728	0.155130
ATOM95	0.190414	0.329562	0.465347
ATOM96	0.380363	0.438178	0.775515
ATOM97	-0.380235	0.219836	-0.775516
ATOM98	-0.189910	0.328882	-0.465338
ATOM99	0.000484	0.438623	-0.155111
ATOM100	0.190723	0.548646	0.155146
ATOM101	0.379689	0.658030	0.465363
ATOM102	0.567865	0.764453	0.772516
ATOM103	-0.190656	0.548759	-0.775552
ATOM104	-0.000485	0.658165	-0.465329
ATOM105	0.189719	0.767081	-0.155080
ATOM106	0.379568	0.877787	0.155176
ATOM107	0.567362	0.982832	0.463505
ATOM108	0.733693	1.059772	0.749153
ATOM109	-0.733079	-1.059234	-0.749171
ATOM110	-0.568001	-0.983398	-0.463485
ATOM111	-0.380238	-0.877052	-0.155179
ATOM112	-0.189787	-0.767385	0.155080
ATOM113	0.000093	-0.658340	0.465328
ATOM114	0.190435	-0.549021	0.775551
ATOM115	-0.567606	-0.765029	-0.772507
ATOM116	-0.379539	-0.657382	-0.465361
ATOM117	-0.189383	-0.548246	-0.155143
ATOM118	0.000310	-0.438481	0.155112
ATOM119	0.189096	-0.329672	0.465341
ATOM120	0.380296	-0.218827	0.775516
ATOM121	-0.379418	-0.439079	-0.775516
ATOM122	-0.190470	-0.329515	-0.465347
ATOM123	0.000203	-0.219183	-0.155129
ATOM124	0.190300	-0.109480	0.155129
ATOM125	0.379385	-0.000291	0.465346
ATOM126	0.569480	0.109083	0.775514
ATOM127	-0.190723	-0.110101	-0.775512
ATOM128	-0.000483	0.000333	-0.465347
ATOM129	0.190473	0.109046	-0.155126
ATOM130	0.379376	0.219879	0.155131
ATOM131	0.569849	0.328871	0.465351
ATOM132	0.759613	0.438291	0.775518
ATOM133	0.000524	0.219198	-0.775516
ATOM134	0.189483	0.328703	-0.465331
ATOM135	0.380743	0.439426	-0.155113
ATOM136	0.570403	0.547762	0.155151
ATOM137	0.759749	0.657526	0.465311
ATOM138	0.924433	0.747778	0.755269
ATOM139	0.189229	0.547660	-0.775549
ATOM140	0.379862	0.658460	-0.465328
ATOM141	0.569888	0.767546	-0.155075
ATOM142	0.759735	0.877144	0.155142
ATOM143	0.925510	0.962265	0.453120
ATOM144	1.084046	1.043648	0.737682
ATOM145	-0.371487	-1.072760	-0.758915
ATOM146	-0.190110	-0.987503	-0.465341
ATOM147	-0.000994	-0.877312	-0.155172
ATOM148	0.189764	-0.768049	0.155091
ATOM149	0.380516	-0.658469	0.465339
ATOM150	0.570366	-0.547699	0.775564
ATOM151	-0.190179	-0.768486	-0.775535
ATOM152	-0.000317	-0.657852	-0.465357
ATOM153	0.189611	-0.548144	-0.155130
ATOM154	0.379691	-0.438471	0.155130
ATOM155	0.569147	-0.329190	0.465356
ATOM156	0.760165	-0.218643	0.775534
ATOM157	-0.000120	-0.439507	-0.775517
ATOM158	0.189351	-0.329120	-0.465339
ATOM159	0.380440	-0.219488	-0.155115
ATOM160	0.569691	-0.110205	0.155148
ATOM161	0.760467	0.000377	0.465362
ATOM162	0.946771	0.109145	0.772498
ATOM163	0.190672	-0.109471	-0.775514
ATOM164	0.380030	-0.000204	-0.465335
ATOM165	0.570498	0.110104	-0.155108
ATOM166	0.759720	0.218768	0.155151
ATOM167	0.949366	0.329026	0.465313
ATOM168	1.110491	0.427838	0.755249
ATOM169	0.379382	0.219684	-0.775516
ATOM170	0.570067	0.328511	-0.465329
ATOM171	0.759659	0.438474	-0.155096
ATOM172	0.950225	0.548511	0.155139
ATOM173	1.115787	0.643571	0.455277
ATOM174	1.268483	0.732033	0.739610
ATOM175	0.569627	0.548757	-0.775552
ATOM176	0.759482	0.658519	-0.465300
ATOM177	0.946346	0.764207	-0.154471
ATOM178	1.110410	0.854798	0.151091
ATOM179	1.267566	0.941951	0.443730
ATOM180	1.424194	1.027892	0.727044
ATOM181	0.000382	-1.078666	-0.762920
ATOM182	0.190132	-0.987457	-0.465358
ATOM183	0.380023	-0.877285	-0.155132
ATOM184	0.569974	-0.767178	0.155132
ATOM185	0.760244	-0.658464	0.465362
ATOM186	0.934643	-0.538693	0.762917
ATOM187	0.189440	-0.768205	-0.775563
ATOM188	0.379628	-0.658336	-0.465341
ATOM189	0.569455	-0.548809	-0.155092
ATOM190	0.760355	-0.439118	0.155171
ATOM191	0.950304	-0.328757	0.465342
ATOM192	1.115601	-0.214390	0.758897
ATOM193	0.380482	-0.438243	-0.775551
ATOM194	0.570014	-0.329456	-0.465328
ATOM195	0.759220	-0.219452	-0.155080
ATOM196	0.950224	-0.109909	0.155175
ATOM197	1.135115	0.000710	0.463502
ATOM198	1.285216	0.106779	0.749140
ATOM199	0.570406	-0.109389	-0.775549
ATOM200	0.760301	0.000781	-0.465326
ATOM201	0.949620	0.110317	-0.155076
ATOM202	1.139512	0.219117	0.155141
ATOM203	1.295649	0.320793	0.453124
ATOM204	1.445622	0.416902	0.737685
ATOM205	0.760160	0.219740	-0.775555
ATOM206	0.949594	0.328630	-0.465301
ATOM207	1.134640	0.437208	-0.154474
ATOM208	1.295729	0.533566	0.151086
ATOM209	1.448788	0.627091	0.443735
ATOM210	1.601817	0.719238	0.727048
ATOM211	0.934075	0.539699	-0.762905
ATOM212	1.114929	0.643782	-0.455335
ATOM213	1.284257	0.741659	-0.149815
ATOM214	1.445861	0.834743	0.147521
ATOM215	1.603158	0.925796	0.436107
ATOM216	1.758440	1.014992	0.718006
216
ARGON
ATOM1	-1.408340	-0.814023	-0.575604
ATOM2	-1.333285	-0.769481	-0.347321
ATOM3	-1.261165	-0.728121	-0.118637
ATOM4	-1.173572	-0.676508	0.137519
ATOM5	-1.051741	-0.607688	0.429198
ATOM6	-0.894899	-0.516998	0.729416
ATOM7	-1.333819	-0.583622	-0.609706
ATOM8	-1.267945	-0.532716	-0.376968
ATOM9	-1.202757	-0.484376	-0.135491
ATOM10	-1.119406	-0.424098	0.153627
ATOM11	-0.950000	-0.327866	0.464705
ATOM12	-0.760303	-0.220377	0.775231
ATOM13	-1.259853	-0.354699	-0.646677
ATOM14	-1.201875	-0.289238	-0.411028
ATOM15	-1.137589	-0.216443	-0.152816
ATOM16	-0.948259	-0.110683	0.154895
ATOM17	-0.759819	-0.001343	0.465117
ATOM18	-0.569373	0.109459	0.775175
ATOM19	-1.173547	-0.095288	-0.684475
ATOM20	-1.120883	0.003275	-0.450600
ATOM21	-0.948607	0.108096	-0.155259
ATOM22	-0.758026	0.217233	0.154919
ATOM23	-0.568573	0.329750	0.465096
ATOM24	-0.380222	0.438277	0.775211
ATOM25	-1.050728	0.203340	-0.715447
ATOM26	-0.949617	0.329774	-0.463436
ATOM27	-0.760012	0.439674	-0.155260
ATOM28	-0.570374	0.548590	0.154963
ATOM29	-0.378913	0.656982	0.465158
ATOM30	-0.189074	0.767828	0.775288
ATOM31	-0.892776	0.515938	-0.729572
ATOM32	-0.758519	0.656792	-0.464811
ATOM33	-0.570424	0.768806	-0.155124
ATOM34	-0.379012	0.878268	0.155120
ATOM35	-0.191285	0.986918	0.464808
ATOM36	-0.001037	1.031076	0.729574
ATOM37	-1.172088	-0.862411	-0.610023
ATOM38	-1.095691	-0.831910	-0.376634
ATOM39	-1.020702	-0.799242	-0.135610
ATOM40	-0.927738	-0.759189	0.153610
ATOM41	-0.757463	-0.657248	0.464683
ATOM42	-0.569955	-0.547699	0.775240
ATOM43	-1.095514	-0.632361	-0.658748
ATOM44	-1.027894	-0.593759	-0.419866
ATOM45	-0.942786	-0.543445	-0.153985
ATOM46	-0.758463	-0.438456	0.154986
ATOM47	-0.569198	-0.329875	0.465122
ATOM48	-0.379091	-0.219691	0.775051
ATOM49	-1.019607	-0.393551	-0.707652
ATOM50	-0.941187	-0.326901	-0.461256
ATOM51	-0.758764	-0.219081	-0.155221
ATOM52	-0.570607	-0.110499	0.155049
ATOM53	-0.378258	-0.000040	0.465128
ATOM54	-0.191382	0.110338	0.775060
ATOM55	-0.927475	-0.108344	-0.765968
ATOM56	-0.760818	0.000268	-0.465220
ATOM57	-0.571061	0.109109	-0.155190
ATOM58	-0.380016	0.218312	0.155030
ATOM59	-0.190998	0.328507	0.465133
ATOM60	0.000576	0.438124	0.775049
ATOM61	-0.756914	0.219908	-0.775340
ATOM62	-0.571286	0.328452	-0.465219
ATOM63	-0.380905	0.437237	-0.155125
ATOM64	-0.191581	0.549437	0.155105
ATOM65	-0.000311	0.657420	0.465217
ATOM66	0.188182	0.766502	0.775330
ATOM67	-0.568777	0.547225	-0.775282
ATOM68	-0.378909	0.658237	-0.465141
ATOM69	-0.190506	0.766099	-0.154955
ATOM70	0.000246	0.877483	0.155279
ATOM71	0.188390	0.987145	0.463516
ATOM72	0.350428	1.012314	0.715307
ATOM73	-0.937755	-0.913894	-0.646500
ATOM74	-0.851929	-0.895800	-0.411130
ATOM75	-0.756185	-0.875981	-0.152834
ATOM76	-0.569469	-0.766478	0.154908
ATOM77	-0.379397	-0.658246	0.465107
ATOM78	-0.189238	-0.547537	0.775191
ATOM79	-0.850898	-0.686477	-0.707726
ATOM80	-0.753990	-0.652957	-0.461301
ATOM81	-0.571105	-0.548747	-0.155223
ATOM82	-0.380228	-0.437586	0.155021
ATOM83	-0.189393	-0.329435	0.465124
ATOM84	-0.000838	-0.218569	0.775054
ATOM85	-0.756206	-0.435872	-0.775869
ATOM86	-0.569506	-0.328696	-0.465212
ATOM87	-0.379349	-0.219070	-0.155134
ATOM88	-0.190555	-0.110163	0.155098
ATOM89	-0.000517	-0.000106	0.465164
ATOM90	0.189340	0.110622	0.775037
ATOM91	-0.571178	-0.110031	-0.775040
ATOM92	-0.380471	0.001135	-0.465182
ATOM93	-0.188632	0.108315	-0.155098
ATOM94	0.000377	0.220038	0.155119
ATOM95	0.190797	0.329987	0.465183
ATOM96	0.380677	0.437539	0.775051
ATOM97	-0.380437	0.220186	-0.775055
ATOM98	-0.189836	0.328598	-0.465141
ATOM99	0.000945	0.438337	-0.155032
ATOM100	0.191399	0.548704	0.155182
ATOM101	0.379328	0.657723	0.465210
ATOM102	0.557280	0.748564	0.766019
ATOM103	-0.191275	0.548848	-0.775201
ATOM104	-0.000934	0.657868	-0.465111
ATOM105	0.189449	0.766026	-0.154918
ATOM106	0.379138	0.877663	0.155246
ATOM107	0.556403	0.971126	0.450866
ATOM108	0.668986	0.968328	0.684371
ATOM109	-0.668553	-0.967876	-0.684612
ATOM110	-0.557405	-0.972070	-0.450464
ATOM111	-0.380448	-0.876216	-0.155266
ATOM112	-0.189596	-0.766601	0.154919
ATOM113	0.000187	-0.658230	0.465106
ATOM114	0.190858	-0.549354	0.775194
ATOM115	-0.556568	-0.749087	-0.766066
ATOM116	-0.379061	-0.656484	-0.465194
ATOM117	-0.188833	-0.547896	-0.155162
ATOM118	0.000589	-0.438079	0.155044
ATOM119	0.188239	-0.330128	0.465165
ATOM120	0.380543	-0.218246	0.775054
ATOM121	-0.378857	-0.439295	-0.775060
ATOM122	-0.190919	-0.329872	-0.465176
ATOM123	0.000396	-0.218971	-0.155112
ATOM124	0.190558	-0.109256	0.155116
ATOM125	0.378793	-0.000550	0.465172
ATOM126	0.568924	0.108518	0.775037
ATOM127	-0.191408	-0.110483	-0.775033
ATOM128	-0.000950	0.000619	-0.465189
ATOM129	0.190935	0.108439	-0.155101
ATOM130	0.378793	0.220321	0.155117
ATOM131	0.569722	0.328659	0.465207
ATOM132	0.755422	0.435553	0.775834
ATOM133	0.000979	0.218948	-0.775060
ATOM134	0.189004	0.328254	-0.465103
ATOM135	0.381431	0.439908	-0.155056
ATOM136	0.570818	0.547005	0.155221
ATOM137	0.753700	0.651835	0.461255
ATOM138	0.850654	0.686701	0.707571
ATOM139	0.188475	0.546711	-0.775182
ATOM140	0.379708	0.658440	-0.465115
ATOM141	0.569707	0.766945	-0.154885
ATOM142	0.755597	0.876394	0.152876
ATOM143	0.851416	0.897221	0.410887
ATOM144	0.936887	0.914748	0.646700
ATOM145	-0.349932	-1.011004	-0.715489
ATOM146	-0.189681	-0.987021	-0.463457
ATOM147	-0.001973	-0.876761	-0.155295
ATOM148	0.189500	-0.767909	0.154959
ATOM149	0.380963	-0.658467	0.465152
ATOM150	0.570110	-0.546783	0.775283
ATOM151	-0.189766	-0.767010	-0.775356
ATOM152	-0.000693	-0.657458	-0.465236
ATOM153	0.189166	-0.547688	-0.155115
ATOM154	0.379313	-0.438043	0.155118
ATOM155	0.568301	-0.329156	0.465230
ATOM156	0.758398	-0.217408	0.775325
ATOM157	-0.000266	-0.440157	-0.775060
ATOM158	0.188654	-0.329085	-0.465150
ATOM159	0.380756	-0.219521	-0.155062
ATOM160	0.569317	-0.110612	0.155197
ATOM161	0.760693	0.000748	0.465195
ATOM162	0.928224	0.107623	0.765918
ATOM163	0.191246	-0.109249	-0.775043
ATOM164	0.379982	-0.000369	-0.465130
ATOM165	0.570862	0.110527	-0.155020
ATOM166	0.759391	0.218232	0.155215
ATOM167	0.941332	0.326458	0.461441
ATOM168	1.020320	0.394889	0.707463
ATOM169	0.378780	0.219936	-0.775052
ATOM170	0.570052	0.327952	-0.465128
ATOM171	0.759157	0.438085	-0.154990
ATOM172	0.942767	0.544046	0.154039
ATOM173	1.028625	0.593575	0.419728
ATOM174	1.094852	0.632429	0.659018
ATOM175	0.568642	0.548903	-0.775231
ATOM176	0.757068	0.658942	-0.464698
ATOM177	0.927204	0.757179	-0.153630
ATOM178	1.020474	0.798984	0.135604
ATOM179	1.095241	0.832582	0.376639
ATOM180	1.172151	0.862288	0.609960
ATOM181	0.000869	-1.031285	-0.729546
ATOM182	0.190429	-0.987267	-0.464781
ATOM183	0.379875	-0.876756	-0.155121
ATOM184	0.569797	-0.766253	0.155123
ATOM185	0.760092	-0.658692	0.464833
ATOM186	0.893925	-0.514496	0.729525
ATOM187	0.189112	-0.767867	-0.775284
ATOM188	0.379031	-0.658302	-0.465165
